nda_number,product_number,nadac_NDC
85936,1,
85937,1,
85938,1,
85940,1,
85941,1,
85944,1,
85945,1,
85952,1,
85953,1,
85956,1,
85957,1,
85958,1,
85959,1,
85960,1,
85961,1,
85962,1,
85963,1,
85964,1,
85968,1,904020261
85968,2,904020261
85968,3,904020261
85968,4,904020261
85968,5,904020261
85968,6,904020261
85973,1,
85974,1,
85975,1,
85976,1,
85978,1,
85979,1,
85980,1,
85981,1,
85982,1,
85983,1,
85985,1,
85986,1,
85992,1,
85994,1,
85995,1,
85997,1,
85998,1,591288830
85999,1,
86000,1,
86001,1,
86002,1,
86003,1,
86004,1,
86005,1,
86008,1,
86009,1,
86009,2,
86009,3,
86009,4,
86009,5,
86009,6,
86012,1,
86013,1,
86020,1,
86024,1,
86026,1,
86028,1,
86029,1,
86030,1,
86031,1,
86032,1,
86033,1,
86034,1,
86046,1,
86047,1,
86050,1,
86052,1,
86054,1,
86055,1,
86057,1,
86061,1,
86062,1,
86065,1,
86066,1,904661961
86067,1,68001037300
86069,1,93354143
86077,1,
86079,1,
86080,1,
86087,1,
86088,1,
86090,1,
86095,1,
86096,1,
86099,1,
86101,1,
86101,2,
86106,1,
86107,1,
86109,1,
86113,1,
86114,1,
86117,1,
86118,1,
86119,1,
86120,1,
86122,1,
86123,1,
86129,1,
86130,1,
86141,1,
86143,1,
86144,1,
86145,1,
86146,1,
86147,1,
86148,1,
86150,2,
86151,1,
86154,1,
86155,1,
86156,1,
86159,1,
86161,1,
86162,2,
86163,1,
86165,1,
86166,2,
86167,1,
86168,1,
86169,1,
86170,1,
86171,1,
86173,1,
86176,1,
86178,1,
86179,1,
86183,1,185067605
86184,1,
86187,1,
86188,1,
86189,1,
86192,1,
86192,2,
86195,1,37682210
86202,1,
86202,2,
86205,1,
86207,1,
86208,1,
86209,1,
86210,1,
86212,1,
86213,1,
86217,1,
86219,1,
86219,2,
86219,3,
86219,4,
86220,1,
86220,2,
86221,1,781163510
86222,1,
86223,1,781155613
86225,1,
86231,2,
86237,2,
86240,1,
86242,1,904644361
86242,2,904644361
86242,3,904644361
86242,4,904644361
86256,1,
86257,1,
86258,1,
86258,2,
86259,1,
86260,1,
86262,1,
86263,1,
86264,1,
86265,1,
86267,1,
86268,1,
86269,1,
86271,1,
86272,1,
86273,1,
86275,1,
86276,1,
86277,1,
86283,1,
86294,1,
86295,1,
86296,1,
86297,1,
86298,1,
86299,1,
86306,1,
86308,1,
86309,1,
86310,1,
86329,1,
86330,2,
86331,1,
86332,1,
86333,1,
86335,1,
86336,1,
86337,1,
86348,1,
86357,1,
86357,2,
86358,1,
86358,2,
86358,3,
86358,4,
86359,1,
86363,2,
86364,1,
86365,1,
86366,1,
86369,1,
86370,1,
86382,1,
86383,1,
86385,1,
86386,1,
86389,1,
86390,1,
86392,1,
86394,1,
86395,1,
86398,2,
86399,1,
86399,2,
86402,1,
86403,1,
86405,2,
86408,1,
86410,1,
86413,1,45802006535
86413,2,45802006535
86413,3,45802006535
86417,1,
86418,1,
86418,2,
86419,1,
86420,1,
86423,1,
86424,1,
86428,1,
86429,1,
86433,1,
86440,1,
86445,1,
86450,1,
86453,1,
86454,1,
86454,2,
86454,3,
86454,4,
86454,5,
86456,1,
86457,1,37682410
86458,1,
86459,1,
86462,1,
86466,1,
86468,1,
86471,1,
86480,1,
86485,1,
86494,1,
86495,1,
86504,1,
86505,1,
86506,1,
86507,1,
86511,1,
86513,1,42292001720
86516,1,
86519,1,
86521,1,
86523,1,
86524,1,
86525,1,
86530,1,
86530,2,
86530,3,
86530,4,
86535,1,
86543,1,
86544,1,
86545,1,
86549,1,
86550,1,
86551,1,
86552,1,
86553,1,
86554,1,
86557,1,713016612
86562,1,
86569,1,
86569,2,
86574,1,
86576,1,
86576,2,
86576,3,
86577,1,
86578,1,
86580,1,
86586,1,
86594,1,
86595,1,
86596,1,
86597,1,
86598,1,
86606,1,
86610,1,
86619,1,
86651,1,
86651,2,
86651,3,
86651,4,
86651,5,
86651,6,
86651,7,
86651,8,
86666,1,
86678,1,
86681,1,
86683,1,
86695,1,
86697,1,
86698,1,
86705,1,
86710,2,
86711,1,
86712,1,
86713,1,
86714,1,
86715,1,
86720,1,
86724,1,51672302009
86727,1,62559049010
86728,1,
86732,2,
86735,1,
86737,1,
86740,1,
86742,1,
86743,1,
86744,1,
86745,1,
86746,1,
86747,1,
86748,1,
86750,1,
86754,1,
86760,1,
86761,1,
86761,2,
86763,1,
86764,1,
86765,1,
86766,1,
86769,1,
86795,1,
86796,1,
86797,1,
86798,1,
86808,1,
86809,1,
86810,1,
86811,1,
86813,1,
86821,1,
86822,1,
86823,1,
86824,1,
86826,1,
86826,2,
86827,1,
86829,1,
86831,1,51079005820
86831,2,51079005820
86833,1,
86834,1,
86835,1,
86836,1,
86837,1,
86840,1,
86841,1,49938010230
86842,1,49938010130
86844,1,
86845,1,
86853,1,
86854,1,
86857,1,
86859,1,
86860,1,
86863,1,
86865,1,
86866,1,
86867,1,
86874,1,
86875,1,
86876,1,
86880,1,
86881,1,
86885,1,
86886,1,
86887,1,
86888,1,
86889,1,
86890,1,
86892,1,
86893,1,
86898,2,
86899,1,
86900,1,
86901,1,
86902,1,
86903,1,
86903,2,
86906,1,
86906,2,
86906,3,
86906,4,
86911,1,
86917,1,
86923,1,50268044715
86925,1,68084008211
86926,1,
86936,1,
86937,1,
86938,1,
86940,1,
86941,1,
86942,1,
86943,1,
86944,1,62559023501
86944,2,62559023501
86944,3,62559023501
86945,1,
86946,1,
86947,1,
86948,1,
86950,1,
86952,1,
86953,1,
86954,1,
86961,2,
86962,1,
86968,1,
86984,1,
86985,1,
86986,2,
86987,1,
86988,1,904705861
86988,2,904705861
86996,2,62135043390
86998,1,
87001,1,
87002,1,
87003,1,
87004,2,
87005,1,
87006,1,
87007,1,
87009,1,
87010,1,
87011,1,
87014,1,
87014,2,
87020,1,
87021,1,
87022,1,527174210
87022,2,527174210
87025,1,
87029,1,
87030,1,
87032,1,
87037,1,
87043,1,
87045,1,
87048,2,
87050,1,
87053,1,
87056,1,
87059,1,69584036195
87060,1,
87062,1,
87065,1,
87066,1,
87068,1,69584036290
87073,1,
87074,1,
87075,1,
87077,1,
87078,1,
87079,1,
87080,1,
87081,1,
87082,1,
87083,1,
87085,1,
87086,1,
87091,1,
87092,1,
87093,1,
87095,1,
87100,1,
87101,1,
87102,1,
87104,1,
87107,1,
87108,1,
87111,1,
87113,1,
87118,1,
87121,1,
87122,1,
87126,1,
87128,1,
87128,2,
87129,1,
87131,1,
87135,1,
87136,1,
87136,2,
87136,3,
87141,1,
87143,1,
87144,1,
87146,1,
87147,1,
87153,1,
87154,1,
87155,1,
87155,2,
87155,3,
87156,2,
87157,1,
87158,1,
87159,1,
87160,1,
87164,1,
87165,1,713013212
87176,1,
87181,1,
87183,1,
87184,1,
87185,1,
87186,1,
87189,1,
87190,1,
87190,2,
87191,1,
87192,1,
87193,1,
87194,1,
87195,1,
87196,1,
87197,1,
87200,1,
87202,1,
87203,1,
87204,1,
87208,1,
87209,1,
87210,1,
87211,1,
87213,1,
87214,1,
87215,1,
87216,1,
87222,1,
87223,1,
87225,1,
87226,1,
87228,1,
87231,1,
87233,1,
87234,1,
87235,1,
87239,1,
87240,1,
87242,1,
87243,1,
87244,1,
87245,1,
87246,2,
87247,1,
87248,1,
87250,1,
87260,1,
87264,1,
87265,1,
87266,1,
87267,1,
87273,1,
87273,2,
87274,1,
87274,2,
87275,1,
87276,1,
87277,1,
87278,1,
87282,1,
87283,1,
87284,1,
87285,1,
87292,1,
87293,1,
87294,1,
87296,1,
87297,1,
87300,1,
87305,1,
87306,1,
87307,1,
87310,1,
87311,1,
87312,1,
87313,1,
87315,1,
87317,1,
87318,1,
87324,1,
87328,1,
87329,1,
87329,2,
87332,1,
87336,1,
87341,1,
87342,1,54001829
87353,1,
87355,1,281032660
87361,1,
87362,1,
87363,1,
87364,1,
87366,1,
87367,1,
87368,1,
87369,1,
87370,1,
87371,1,
87375,1,
87376,1,
87377,1,
87378,1,
87380,1,
87381,1,
87384,1,
87385,1,45802005536
87385,2,45802005536
87385,3,45802005536
87387,1,
87388,1,
87389,1,
87390,1,
87392,1,
87393,1,54355563
87394,1,
87395,1,
87396,1,
87397,1,
87398,1,
87400,2,
87400,3,
87400,4,
87400,5,
87405,1,
87406,1,
87407,1,
87408,1,517420125
87408,2,517420125
87409,1,
87410,1,
87411,1,
87416,1,
87417,1,
87421,1,
87422,1,
87423,1,
87424,1,
87425,1,
87427,1,
87428,1,
87429,1,
87430,1,
87431,1,
87433,1,
87438,1,
87439,1,
87440,1,
87442,1,
87442,2,
87442,3,
87442,4,
87442,5,
87444,1,
87446,1,
87447,1,
87448,1,
87449,1,
87450,1,
87451,1,
87452,1,
87453,1,
87454,1,
87457,1,
87458,1,
87459,1,
87460,1,
87462,1,
87463,1,406051291
87464,1,
87470,1,
87471,1,
87473,1,
87479,1,68084084711
87480,1,
87487,1,
87488,1,
87489,1,
87499,1,591551310
87500,1,
87501,1,
87502,1,
87504,1,
87506,1,
87508,1,121050416
87509,1,
87510,1,
87511,1,
87512,1,
87513,1,
87514,1,
87515,1,
87516,1,
87517,1,
87518,1,
87519,1,
87520,1,
87521,1,
87522,1,
87523,1,
87524,1,
87525,1,
87532,1,
87533,1,
87534,1,
87535,1,
87535,2,
87537,1,68084008311
87539,1,
87540,1,
87541,1,
87542,1,
87543,1,
87545,1,
87546,1,
87547,1,
87550,1,
87551,1,
87552,1,
87553,1,
87554,1,
87555,1,
87556,1,
87557,1,
87563,1,
87564,1,
87565,1,
87566,1,
87567,1,
87568,1,
87569,1,
87584,1,
87585,1,
87586,1,
87587,1,
87589,1,
87590,1,
87591,1,
87592,1,
87593,1,
87595,1,
87596,1,
87598,1,
87599,1,
87600,1,
87601,1,
87602,1,
87603,1,
87604,1,
87608,1,
87609,1,
87610,1,
87611,2,
87612,1,
87613,1,
87614,1,
87616,1,
87617,1,
87619,1,
87620,1,
87621,1,
87628,1,
87629,1,
87630,1,
87631,1,
87632,1,
87634,1,
87636,1,
87637,1,
87638,1,
87639,1,
87643,1,
87644,1,
87645,1,
87646,1,
87647,1,
87648,1,
87649,1,
87651,1,
87653,1,
87654,1,
87655,1,
87656,1,
87657,1,
87658,1,
87660,1,
87661,1,
87662,1,
87663,1,
87665,1,
87666,1,
87667,1,
87668,1,
87671,1,
87672,1,
87674,1,
87677,1,
87679,1,
87681,1,
87682,1,
87685,1,
87686,1,
87687,1,
87689,1,
87693,1,
87695,1,
87695,2,
87695,3,
87697,1,
87698,1,
87699,1,
87701,1,
87702,1,641036725
87706,1,
87708,1,54319446
87709,1,
87711,1,
87712,1,
87716,1,
87717,1,
87722,1,
87723,1,
87724,1,
87725,1,
87726,1,
87727,1,
87728,1,
87729,1,
87730,1,
87731,1,
87736,1,
87739,1,
87742,1,
87743,1,
87744,1,
87745,1,
87748,1,
87750,1,
87751,1,
87752,1,
87756,1,
87757,1,
87759,1,
87760,1,
87761,1,
87762,1,
87763,1,
87764,1,
87765,1,
87766,1,
87767,1,
87768,1,
87769,1,
87770,1,
87771,1,
87772,1,
87773,1,
87774,1,
87775,1,
87776,1,
87777,1,
87780,1,
87781,1,
87783,1,
87785,1,
87786,1,
87787,1,
87790,1,
87791,1,
87792,1,
87794,1,
87795,1,472032126
87796,1,
87797,1,
87798,1,
87799,1,
87800,1,54873925
87801,1,54874025
87804,1,
87805,1,
87809,1,
87810,1,
87811,1,
87812,1,
87813,1,
87817,1,
87818,1,
87819,1,
87820,1,
87821,1,
87822,1,
87825,1,
87826,1,
87827,1,
87828,1,
87833,1,
87834,1,
87835,1,
87836,1,
87837,1,
87838,1,
87839,1,
87842,1,
87846,1,
87846,2,
87846,3,
87847,1,
87848,1,
87851,1,
87852,1,
87853,1,
87854,1,
87857,1,
87858,1,
87859,1,46287000660
87860,1,
87862,1,
87863,1,
87864,1,
87865,1,
87866,1,
87867,1,
87868,1,
87871,1,59651050105
87871,2,59651050105
87871,3,59651050105
87872,1,
87875,1,
87876,1,
87877,1,
87878,1,
87880,1,
87881,1,
87884,1,
87885,1,
87886,1,
87887,1,
87892,1,
87893,1,
87894,1,
87902,1,
87903,1,
87904,1,
87905,1,
87906,1,
87907,1,
87908,1,
87909,1,
87910,1,
87912,1,
87913,1,
87914,1,
87915,1,
87916,1,54817625
87917,1,
87918,1,
87919,1,
87920,1,
87921,1,
87922,1,
87930,1,
87931,1,
87932,1,
87934,1,
87935,1,
87936,1,
87937,1,
87938,1,
87939,1,
87940,1,
87941,1,
87943,1,52244020010
87943,2,
87943,3,
87943,4,
87946,1,49884000910
87947,1,
87948,1,
87949,1,
87952,1,
87953,1,64679060816
87954,1,
87955,1,409915801
87956,1,
87958,1,
87959,1,
87961,1,
87963,1,
87964,1,
87967,1,
87968,1,
87969,1,
87973,1,
87974,1,
87977,1,
87978,1,
87979,1,
87980,1,
87981,1,
87984,1,
87985,1,
87986,1,
87987,1,
87990,1,
87991,1,
87992,1,
87995,1,
87996,1,
87997,1,54355663
87998,1,
87999,1,
88000,1,
88004,1,51079058020
88004,2,51079058020
88004,3,51079058020
88004,4,51079058020
88007,1,
88008,1,
88009,1,
88010,1,
88011,1,
88012,1,
88013,1,
88014,1,
88015,1,
88016,1,
88017,1,472103016
88020,1,
88021,1,
88022,1,
88023,1,
88024,1,
88025,1,
88027,1,
88028,1,
88029,1,
88030,1,
88031,1,
88032,1,
88034,1,
88035,1,
88036,1,
88037,1,
88038,1,
88039,1,
88041,1,
88042,1,67877031815
88042,2,67877031815
88042,3,67877031815
88045,1,
88046,1,
88047,1,
88048,1,
88051,1,
88052,1,
88053,1,
88054,1,
88058,1,
88059,1,
88061,1,
88062,1,
88063,1,
88066,1,
88067,1,
88071,1,
88072,1,42806051330
88072,2,42806051330
88073,1,
88075,1,
88076,1,
88077,1,
88078,1,
88079,1,
88081,1,
88082,1,
88084,1,
88085,1,
88087,1,
88088,1,904662061
88089,1,
88090,1,
88091,1,
88092,1,
88094,1,
88095,1,
88096,1,
88099,1,
88100,1,
88101,1,
88105,1,
88106,1,
88107,1,
88108,1,54070925
88109,1,54071025
88110,1,
88111,1,
88116,1,
88117,1,
88119,1,
88120,1,
88121,1,
88122,1,
88124,1,
88125,1,
88126,1,
88127,1,
88128,1,
88129,1,
88130,1,
88131,1,
88132,1,
88133,1,
88134,1,
88135,1,
88136,1,
88137,1,
88138,1,
88139,1,
88140,1,
88143,1,
88144,1,
88145,1,
88146,1,
88147,2,
88147,3,
88149,1,
88150,1,
88151,1,
88156,1,
88157,1,
88158,1,
88164,1,
88165,1,
88166,1,
88167,1,
88168,1,168006460
88169,1,
88170,1,
88171,1,
88172,1,
88173,1,
88174,1,
88175,1,
88176,1,
88177,1,
88178,1,
88182,1,
88183,1,
88184,1,
88185,1,
88186,1,
88187,1,
88188,1,
88189,1,
88190,1,
88191,1,
88193,1,
88194,1,
88195,1,
88196,1,
88197,1,
88198,1,
88199,1,
88200,1,
88205,1,
88207,1,
88212,1,62135023690
88214,1,
88215,1,
88216,1,
88217,1,
88218,1,
88221,1,
88222,1,
88223,1,
88226,1,
88227,1,
88228,1,
88229,1,
88230,1,
88231,1,
88232,1,
88235,1,46287000901
88237,1,
88239,1,
88240,1,
88241,1,
88242,1,
88243,1,
88246,1,
88248,1,54317763
88250,1,65649040130
88251,1,
88252,1,54317644
88253,1,
88254,1,
88255,1,
88256,1,
88257,1,
88258,1,
88260,1,
88262,1,64380017002
88265,1,
88267,1,
88268,1,
88269,1,
88270,1,
88271,1,
88272,1,
88273,1,
88274,1,
88275,1,
88276,1,64380017102
88279,1,
88280,1,
88281,1,
88282,1,
88283,1,
88284,1,
88285,1,
88286,1,
88288,1,
88289,1,
88290,1,
88292,1,64380016902
88294,1,
88295,1,
88296,1,
88297,1,
88298,1,
88299,1,409427602
88303,1,
88304,1,
88305,1,
88306,1,54817425
88307,1,
88308,1,
88309,1,
88310,1,
88311,1,
88312,1,
88314,1,
88316,1,54818325
88317,1,
88318,2,
88319,1,
88322,1,
88323,1,
88324,1,
88325,1,
88326,1,
88327,1,409427702
88328,1,
88329,1,
88330,1,
88331,1,
88332,1,
88333,1,
88334,1,
88335,1,
88336,1,
88337,1,
88342,1,
88343,1,
88344,1,
88345,1,
88348,1,
88349,1,
88350,1,
88351,1,
88352,1,
88353,1,
88354,1,
88355,1,
88356,1,
88357,1,
88358,1,
88360,1,
88361,1,
88364,1,
88365,1,
88366,1,
88367,1,
88368,1,
88369,1,
88370,1,
88371,1,
88372,1,
88373,1,
88374,1,
88375,1,
88376,1,
88377,1,
88379,1,
88381,1,
88382,1,
88383,1,
88385,1,
88387,1,
88388,1,
88389,1,
88390,1,
88391,1,
88392,1,
88393,1,
88394,1,
88395,1,
88396,1,
88399,1,
88400,1,63323018520
88407,1,
88409,1,
88410,1,
88412,1,
88414,1,
88415,1,
88421,1,
88422,1,
88423,1,
88424,1,
88425,1,
88426,1,
88429,1,
88430,1,
88431,1,
88432,1,
88433,1,
88440,1,
88441,1,
88447,1,
88448,1,
88449,1,
88450,1,
88451,1,
88452,1,
88453,1,
88456,1,
88457,1,
88458,1,
88459,1,
88460,1,
88461,1,
88462,1,
88463,1,
88465,1,
88467,1,51079007520
88468,1,51079007620
88469,1,
88470,1,
88471,1,
88472,1,
88474,1,
88475,1,
88476,1,
88477,1,
88478,1,
88479,1,
88480,1,
88481,1,48102005101
88481,2,48102005101
88481,3,48102005101
88481,4,48102005101
88482,1,
88483,1,
88484,1,
88486,1,
88487,1,60687070711
88488,1,555032402
88489,1,
88493,1,
88496,1,555032304
88497,1,
88499,1,
88503,1,
88504,1,
88505,1,
88506,1,
88507,1,
88508,1,
88510,1,
88511,1,
88514,1,
88515,1,
88517,1,
88518,1,
88519,1,
88520,1,
88521,1,
88522,1,
88523,1,
88524,1,
88527,1,
88528,1,
88529,1,
88530,1,
88531,1,
88532,1,
88533,1,
88534,1,
88535,1,
88537,1,
88539,1,
88540,1,
88542,1,
88544,1,
88549,1,
88549,2,
88550,1,
88551,1,
88554,1,
88555,1,
88556,1,
88557,1,
88560,1,
88561,1,
88562,1,
88563,1,
88564,1,
88567,1,
88568,1,
88570,1,
88571,1,
88572,1,
88576,1,
88577,1,
88578,1,
88580,1,
88581,1,
88582,1,
88584,1,
88585,1,
88586,1,63323020110
88587,1,
88588,1,
88593,1,
88594,1,
88595,1,
88596,1,
88597,1,
88598,1,
88599,1,
88602,1,
88603,1,
88604,1,
88605,1,
88606,1,
88607,1,
88608,1,
88610,1,
88611,1,
88612,1,
88613,1,
88614,1,
88615,1,
88616,1,591336905
88617,1,93506010
88618,1,93506110
88619,1,93506210
88620,1,
88621,1,
88622,1,
88625,1,
88626,1,
88629,1,
88629,2,
88629,3,
88630,1,
88631,1,
88632,1,
88633,1,
88634,1,
88635,1,
88636,1,
88637,1,
88638,1,
88639,1,
88640,1,
88641,1,
88642,1,
88643,1,
88646,1,
88647,1,
88648,1,
88649,1,
88651,1,
88652,1,
88653,1,
88654,1,
88656,1,
88657,1,
88658,1,
88659,1,
88660,1,
88661,1,
88662,1,
88663,1,
88664,1,
88665,1,
88666,1,
88667,1,
88668,1,
88669,1,
88670,1,
88671,1,
88672,1,
88673,1,
88674,1,
88675,1,
88676,1,
88677,1,
88678,1,
88679,1,
88680,1,
88682,1,
88686,1,
88689,1,
88690,1,
88691,1,
88692,1,
88693,1,
88694,1,
88695,1,
88697,1,
88698,1,
88699,1,
88700,1,
88701,1,
88702,1,
88703,1,54372263
88704,1,
88705,1,
88706,1,
88707,1,
88708,1,
88709,1,
88710,1,
88711,1,
88712,1,
88713,1,
88715,1,
88717,1,
88718,1,
88719,1,
88720,1,
88721,1,
88722,1,
88724,1,
88725,1,
88726,1,
88728,1,
88729,1,
88730,1,
88731,1,
88732,1,
88733,1,
88734,1,
88735,1,
88736,1,
88737,1,
88738,1,
88739,1,
88740,1,
88742,1,
88743,1,
88744,1,54354563
88745,1,
88746,1,
88749,1,
88750,1,
88755,1,
88756,1,
88757,1,
88758,1,
88759,1,51672300701
88760,1,
88761,1,
88762,1,
88763,1,
88764,1,
88765,1,
88766,1,
88767,1,
88768,1,
88769,1,
88770,1,
88771,1,
88772,1,
88780,1,
88781,1,
88785,1,
88786,1,
88787,1,
88788,1,
88789,1,
88790,1,
88791,1,
88792,1,
88793,1,
88794,1,
88795,1,
88796,1,
88797,1,
88798,1,
88799,1,51672300302
88802,1,54350049
88803,1,54350547
88804,1,
88809,1,
88810,1,54372144
88811,1,
88812,1,
88813,1,
88814,1,
88815,1,
88816,1,
88818,1,
88819,1,
88820,1,
88821,1,
88824,1,
88825,1,
88826,1,
88827,1,
88828,1,
88829,1,
88830,1,
88831,1,
88832,1,378064110
88833,1,
88837,1,
88840,1,
88842,1,
88845,1,
88846,1,
88847,1,
88848,1,
88849,1,
88850,1,
88852,1,
88853,1,
88854,1,
88855,1,
88856,1,
88857,1,
88860,1,
88862,1,
88863,1,
88864,1,64679060416
88865,1,
88866,1,
88867,1,
88868,1,
88869,1,
88870,1,
88871,1,
88872,1,
88873,1,
88875,1,
88877,1,
88880,1,
88881,1,
88882,1,
88883,1,
88884,1,
88885,1,
88886,1,
88887,1,
88888,1,
88889,1,
88891,1,
88892,1,
88893,1,
88894,1,
88895,1,
88896,1,
88897,1,
88898,1,
88900,2,
88901,1,
88902,1,
88903,1,
88907,1,
88908,1,
88909,1,
88909,2,
88910,1,
88911,1,63323092430
88911,2,63323092430
88912,1,63323018620
88912,2,63323018620
88912,3,63323018620
88912,4,63323018620
88913,1,
88917,1,
88918,1,
88919,1,
88921,1,
88922,1,
88923,1,
88924,1,
88928,1,
88929,1,
88932,1,
88933,1,
88934,1,
88935,1,
88936,1,
88937,1,
88939,1,
88941,1,
88942,1,
88944,1,
88946,1,
88947,1,
88948,1,
88949,1,
88950,1,
88954,1,
88956,1,
88957,1,
88958,1,
88959,1,
88960,1,
88961,1,
88962,1,
88967,1,
88968,1,
88969,1,
88970,1,
88972,1,
88973,1,
88974,1,
88986,1,
88987,1,
88988,1,
88989,1,
88990,1,
88991,1,
88994,1,
88997,1,
88999,1,
89000,1,
89001,1,
89003,1,
89006,1,
89007,1,51862017901
89008,1,
89011,1,
89013,1,
89018,1,
89019,1,
89020,1,
89021,1,
89023,1,
89024,1,
89025,1,
89026,1,
89027,1,
89028,1,
89029,1,
89030,1,
89031,1,
89032,1,
89033,1,
89040,1,
89041,1,
89042,1,
89043,1,
89047,1,
89048,1,
89049,1,
89051,1,
89052,1,
89057,1,
89058,1,
89059,1,
89060,1,
89063,1,
89064,1,
89066,1,
89067,1,
89068,1,
89069,1,
89070,1,
89071,1,
89072,1,
89073,1,
89074,1,45802093726
89080,1,
89081,1,
89082,1,
89094,1,
89095,1,
89096,1,
89097,1,51079007420
89098,1,50111039701
89099,1,
89100,1,
89101,1,
89102,1,
89103,1,
89104,1,
89105,1,
89106,1,
89107,1,
89109,1,
89110,1,
89111,1,
89113,1,
89114,1,
89115,1,
89116,1,
89117,1,
89120,1,
89121,1,
89122,1,
89123,1,
89124,1,51672136504
89126,1,
89127,1,
89129,1,713067653
89130,1,
89131,1,
89132,1,
89135,1,
89136,1,
89137,1,
89139,1,
89141,1,
89143,1,
89144,1,
89145,1,
89146,1,
89152,1,
89158,1,
89160,1,
89161,1,
89162,1,
89163,1,
89164,1,
89166,1,
89169,1,
89170,1,
89171,1,
89172,1,
89173,1,
89174,1,
89175,1,51862054005
89177,1,
89178,1,
89179,1,
89180,1,
89183,1,
89184,1,
89185,1,
89186,1,
89187,1,
89188,1,
89189,1,
89190,1,
89191,1,
89192,1,
89193,1,
89199,1,
89200,1,
89201,1,
89202,1,
89207,1,
89208,1,
89209,1,
89211,1,
89212,1,
89213,1,
89218,1,
89219,1,
89219,2,
89219,3,
89222,1,
89223,1,
89231,1,
89233,1,
89234,1,
89238,1,
89239,1,
89240,1,
89243,1,
89244,1,
89247,1,
89247,2,
89247,3,
89251,1,
89252,1,
89253,1,
89254,1,
89258,1,
89259,1,
89263,1,
89268,1,
89271,1,
89273,1,
89274,1,
89275,1,
89276,1,
89284,1,
89286,1,904690061
89286,2,904690061
89290,1,
89291,1,
89321,1,
89322,1,
89323,1,
89335,1,
89338,1,
89339,1,
89340,1,143951910
89341,1,
